[INFO] [2024-11-10 07:08:53,471] [DBTune-oltpbench_wikipedia_smac_ground_truth] Start new DBTune task
[INFO] [2024-11-10 07:35:21,224] [DBTune-oltpbench_wikipedia_smac_ground_truth] Iteration 6, objective value: [2147483647].
[INFO] [2024-11-10 07:35:21,239] [autotune] [step 7] generate knobs: {'autocommit': 'OFF', 'automatic_sp_privileges': 'ON', 'back_log': 54754, 'binlog_cache_size': 1913874593, 'binlog_direct_non_transactional_updates': 'ON', 'binlog_error_action': 'IGNORE_ERROR', 'binlog_format': 'ROW', 'binlog_group_commit_sync_delay': 874889, 'binlog_group_commit_sync_no_delay_count': 74339, 'binlog_order_commits': 'OFF', 'binlog_row_image': 'minimal', 'binlog_rows_query_log_events': 'ON', 'binlog_stmt_cache_size': 1910979912, 'bulk_insert_buffer_size': 52959706, 'check_proxy_users': 'ON', 'completion_type': 'RELEASE', 'concurrent_insert': 'NEVER', 'connect_timeout': 15881091, 'default_week_format': 3, 'delay_key_write': 'OFF', 'div_precision_increment': 5, 'end_markers_in_json': 'OFF', 'eq_range_index_dive_limit': 2813121529, 'expire_logs_days': 67, 'explicit_defaults_for_timestamp': 'ON', 'flush': 'OFF', 'flush_time': 10, 'ft_min_word_len': 4, 'ft_query_expansion_limit': 420, 'general_log': 'OFF', 'group_concat_max_len': 5145699364168018000, 'host_cache_size': 20475, 'innodb_adaptive_flushing': 'ON', 'innodb_adaptive_flushing_lwm': 67, 'innodb_adaptive_hash_index_parts': 67, 'innodb_adaptive_max_sleep_delay': 548205, 'innodb_api_bk_commit_interval': 949886164, 'innodb_api_disable_rowlock': 'OFF', 'innodb_api_enable_binlog': 'ON', 'innodb_api_enable_mdl': 'OFF', 'innodb_autoextend_increment': 754, 'innodb_buffer_pool_size': 15517540088, 'innodb_change_buffer_max_size': 0, 'innodb_change_buffering': 'purges', 'innodb_cmp_per_index_enabled': 'ON', 'innodb_commit_concurrency': 395, 'innodb_compression_failure_threshold_pct': 8, 'innodb_compression_level': 1, 'innodb_compression_pad_pct_max': 45, 'innodb_concurrency_tickets': 4233271649, 'innodb_deadlock_detect': 'OFF', 'innodb_default_row_format': 'DYNAMIC', 'innodb_disable_sort_file_cache': 'OFF', 'innodb_doublewrite': 'OFF', 'innodb_file_per_table': 'ON', 'innodb_fill_factor': 24, 'innodb_flush_log_at_timeout': 1691, 'innodb_flush_log_at_trx_commit': '1', 'innodb_flush_neighbors': '1', 'innodb_flush_sync': 'OFF', 'innodb_flushing_avg_loops': 880, 'innodb_ft_cache_size': 68861763, 'innodb_ft_enable_diag_print': 'ON', 'innodb_ft_enable_stopword': 'OFF', 'innodb_ft_max_token_size': 59, 'innodb_ft_min_token_size': 8, 'innodb_ft_num_word_optimize': 7380, 'innodb_ft_result_cache_limit': 3713204837, 'innodb_ft_sort_pll_degree': 11, 'innodb_ft_total_cache_size': 1416799079, 'innodb_io_capacity': 1728817, 'innodb_io_capacity_max': 14023, 'innodb_log_buffer_size': 2974398777, 'innodb_log_compressed_pages': 'ON', 'innodb_log_file_size': 77523925, 'innodb_log_files_in_group': 5, 'innodb_log_write_ahead_size': 2964, 'innodb_lru_scan_depth': 1658, 'innodb_max_dirty_pages_pct': 21, 'innodb_max_dirty_pages_pct_lwm': 41, 'innodb_max_purge_lag': 1051640656, 'innodb_max_purge_lag_delay': 3032031, 'innodb_max_undo_log_size': 16792425142915318000, 'innodb_old_blocks_time': 4169976058, 'innodb_online_alter_log_max_size': 8458059881697792000, 'innodb_open_files': 251791, 'innodb_optimize_fulltext_only': 'ON', 'innodb_page_cleaners': 4, 'innodb_print_all_deadlocks': 'OFF', 'innodb_purge_batch_size': 3040, 'innodb_purge_rseg_truncate_frequency': 72, 'innodb_purge_threads': 20, 'innodb_random_read_ahead': 'ON', 'innodb_read_ahead_threshold': 13, 'innodb_read_io_threads': 42, 'innodb_replication_delay': 2872, 'innodb_rollback_on_timeout': 'OFF', 'innodb_rollback_segments': 35, 'innodb_sort_buffer_size': 20479863, 'innodb_spin_wait_delay': 5811, 'innodb_stats_auto_recalc': 'ON', 'innodb_stats_include_delete_marked': 'ON', 'innodb_stats_method': 'nulls_equal', 'innodb_stats_on_metadata': 'ON', 'innodb_stats_persistent': 'ON', 'innodb_stats_transient_sample_pages': 42, 'innodb_strict_mode': 'ON', 'innodb_sync_array_size': 583, 'innodb_sync_spin_loops': 17799, 'innodb_table_locks': 'OFF', 'innodb_thread_concurrency': 934, 'innodb_thread_sleep_delay': 478130, 'innodb_undo_log_truncate': 'ON', 'innodb_use_native_aio': 'OFF', 'innodb_write_io_threads': 34, 'join_buffer_size': 1060233057, 'keep_files_on_create': 'ON', 'key_buffer_size': 12301162233, 'key_cache_age_threshold': 11094, 'key_cache_block_size': 1253, 'key_cache_division_limit': 65, 'local_infile': 'OFF', 'log_bin_trust_function_creators': 'ON', 'log_bin_use_v1_row_events': 'ON', 'log_builtin_as_identified_by_password': 'OFF', 'log_output': 'FILE', 'log_queries_not_using_indexes': 'ON', 'log_slave_updates': 'ON', 'log_slow_admin_statements': 'OFF', 'log_statements_unsafe_for_binlog': 'OFF', 'log_syslog_include_pid': 'OFF', 'log_timestamps': 'SYSTEM', 'long_query_time': 19, 'low_priority_updates': 'OFF', 'lower_case_table_names': 0, 'master_verify_checksum': 'OFF', 'max_allowed_packet': 16994845, 'max_binlog_cache_size': 17677981566777046000, 'max_binlog_size': 460344507, 'max_binlog_stmt_cache_size': 17981421534070670000, 'max_connections': 88870, 'max_delayed_threads': 11988, 'max_digest_length': 229400, 'max_error_count': 35826, 'max_heap_table_size': 1040745279, 'max_join_size': 10417162147663680000, 'max_length_for_sort_data': 631385, 'max_points_in_geometry': 157962, 'max_prepared_stmt_count': 604346, 'max_seeks_for_key': 13465455315134326000, 'max_sort_length': 5851635, 'max_user_connections': 4135269379, 'max_write_lock_count': 10451495034399250000, 'multi_range_count': 2193441456, 'mysql_native_password_proxy_users': 'ON', 'net_buffer_length': 580673, 'net_read_timeout': 21, 'net_write_timeout': 11, 'ngram_token_size': 10, 'offline_mode': 'OFF', 'old_alter_table': 'OFF', 'old_passwords': '0', 'open_files_limit': 381936, 'optimizer_prune_level': 1, 'optimizer_search_depth': 8, 'preload_buffer_size': 99297547, 'query_alloc_block_size': 80221006, 'query_cache_limit': 30100359, 'query_cache_min_res_unit': 8650, 'query_cache_size': 395825205, 'query_cache_wlock_invalidate': 'ON', 'query_prealloc_size': 102306822, 'range_alloc_block_size': 59537, 'read_buffer_size': 19260571, 'read_rnd_buffer_size': 110660496, 'require_secure_transport': 'ON', 'session_track_gtids': 'ALL_GTIDS', 'session_track_schema': 'ON', 'session_track_state_change': 'ON', 'session_track_transaction_info': 'STATE', 'show_compatibility_56': 'ON', 'skip_external_locking': 'OFF', 'skip_name_resolve': 'OFF', 'skip_networking': 'OFF', 'slow_query_log': 'OFF', 'sort_buffer_size': 129115943, 'stored_program_cache': 180271, 'sync_binlog': 3504910558, 'sync_frm': 'ON', 'table_definition_cache': 224993, 'table_open_cache': 67547, 'table_open_cache_instances': 13, 'thread_cache_size': 3045, 'tmp_table_size': 180044972, 'transaction_alloc_block_size': 107080, 'transaction_prealloc_size': 84729, 'updatable_views_with_limit': 'YES'}

[INFO] [2024-11-10 07:35:26,291] [autotune] Close db successfully
[INFO] [2024-11-10 07:35:26,292] [autotune] mysql is shut down
[INFO] [2024-11-10 07:35:26,298] [autotune] generated config file done
[INFO] [2024-11-10 07:35:26,338] [autotune] wait for connection
[INFO] [2024-11-10 07:35:41,373] [autotune] Connected to MySQL db
[INFO] [2024-11-10 07:35:41,374] [autotune] finish 15 seconds waiting for connection
[INFO] [2024-11-10 07:35:41,374] [autotune] /usr/sbin/mysqld --defaults-file=scripts/template/experiment_normandy.cnf
[INFO] [2024-11-10 07:35:41,374] [autotune] mysql is up
[INFO] [2024-11-10 07:35:41,374] [autotune] sleeping for 5 seconds after restarting mysql
[INFO] [2024-11-10 07:35:46,799] [autotune] [DBG]. bash /usr/local/lib/python3.8/dist-packages/autotune/cli/run_oltpbench.sh wikipedia /oltpbench/config/sample_wikipedia_config.xml 1731224146
[INFO] [2024-11-10 07:36:52,115] [DBTune-oltpbench_wikipedia_smac_ground_truth] Iteration 7, objective value: [2147483647].
[INFO] [2024-11-10 07:36:52,130] [autotune] [step 8] generate knobs: {'autocommit': 'OFF', 'automatic_sp_privileges': 'OFF', 'back_log': 14225, 'binlog_cache_size': 520409789, 'binlog_direct_non_transactional_updates': 'OFF', 'binlog_error_action': 'IGNORE_ERROR', 'binlog_format': 'STATEMENT', 'binlog_group_commit_sync_delay': 928499, 'binlog_group_commit_sync_no_delay_count': 56758, 'binlog_order_commits': 'ON', 'binlog_row_image': 'noblob', 'binlog_rows_query_log_events': 'OFF', 'binlog_stmt_cache_size': 2978349205, 'bulk_insert_buffer_size': 59664111, 'check_proxy_users': 'ON', 'completion_type': 'NO_CHAIN', 'concurrent_insert': 'NEVER', 'connect_timeout': 13806813, 'default_week_format': 5, 'delay_key_write': 'ON', 'div_precision_increment': 7, 'end_markers_in_json': 'OFF', 'eq_range_index_dive_limit': 4101965305, 'expire_logs_days': 2, 'explicit_defaults_for_timestamp': 'OFF', 'flush': 'OFF', 'flush_time': 1, 'ft_min_word_len': 3, 'ft_query_expansion_limit': 797, 'general_log': 'OFF', 'group_concat_max_len': 5203015681448366000, 'host_cache_size': 31960, 'innodb_adaptive_flushing': 'OFF', 'innodb_adaptive_flushing_lwm': 34, 'innodb_adaptive_hash_index_parts': 33, 'innodb_adaptive_max_sleep_delay': 657542, 'innodb_api_bk_commit_interval': 353712592, 'innodb_api_disable_rowlock': 'OFF', 'innodb_api_enable_binlog': 'ON', 'innodb_api_enable_mdl': 'ON', 'innodb_autoextend_increment': 767, 'innodb_buffer_pool_size': 32581198592, 'innodb_change_buffer_max_size': 16, 'innodb_change_buffering': 'inserts', 'innodb_cmp_per_index_enabled': 'OFF', 'innodb_commit_concurrency': 438, 'innodb_compression_failure_threshold_pct': 61, 'innodb_compression_level': 0, 'innodb_compression_pad_pct_max': 0, 'innodb_concurrency_tickets': 875346771, 'innodb_deadlock_detect': 'ON', 'innodb_default_row_format': 'REDUNDANT', 'innodb_disable_sort_file_cache': 'OFF', 'innodb_doublewrite': 'OFF', 'innodb_file_per_table': 'ON', 'innodb_fill_factor': 71, 'innodb_flush_log_at_timeout': 2447, 'innodb_flush_log_at_trx_commit': '1', 'innodb_flush_neighbors': '0', 'innodb_flush_sync': 'ON', 'innodb_flushing_avg_loops': 322, 'innodb_ft_cache_size': 52714846, 'innodb_ft_enable_diag_print': 'ON', 'innodb_ft_enable_stopword': 'ON', 'innodb_ft_max_token_size': 40, 'innodb_ft_min_token_size': 1, 'innodb_ft_num_word_optimize': 6175, 'innodb_ft_result_cache_limit': 1809328413, 'innodb_ft_sort_pll_degree': 7, 'innodb_ft_total_cache_size': 102299499, 'innodb_io_capacity': 1931816, 'innodb_io_capacity_max': 20720, 'innodb_log_buffer_size': 1458650054, 'innodb_log_compressed_pages': 'OFF', 'innodb_log_file_size': 224849186, 'innodb_log_files_in_group': 4, 'innodb_log_write_ahead_size': 15659, 'innodb_lru_scan_depth': 9448, 'innodb_max_dirty_pages_pct': 59, 'innodb_max_dirty_pages_pct_lwm': 73, 'innodb_max_purge_lag': 3094523272, 'innodb_max_purge_lag_delay': 9801866, 'innodb_max_undo_log_size': 8144227652938480000, 'innodb_old_blocks_time': 3087903978, 'innodb_online_alter_log_max_size': 2825296896670447000, 'innodb_open_files': 317654, 'innodb_optimize_fulltext_only': 'ON', 'innodb_page_cleaners': 4, 'innodb_print_all_deadlocks': 'ON', 'innodb_purge_batch_size': 3355, 'innodb_purge_rseg_truncate_frequency': 16, 'innodb_purge_threads': 4, 'innodb_random_read_ahead': 'OFF', 'innodb_read_ahead_threshold': 55, 'innodb_read_io_threads': 26, 'innodb_replication_delay': 9433, 'innodb_rollback_on_timeout': 'OFF', 'innodb_rollback_segments': 95, 'innodb_sort_buffer_size': 55033988, 'innodb_spin_wait_delay': 2829, 'innodb_stats_auto_recalc': 'OFF', 'innodb_stats_include_delete_marked': 'ON', 'innodb_stats_method': 'nulls_equal', 'innodb_stats_on_metadata': 'ON', 'innodb_stats_persistent': 'ON', 'innodb_stats_transient_sample_pages': 98, 'innodb_strict_mode': 'ON', 'innodb_sync_array_size': 359, 'innodb_sync_spin_loops': 23668, 'innodb_table_locks': 'ON', 'innodb_thread_concurrency': 285, 'innodb_thread_sleep_delay': 202676, 'innodb_undo_log_truncate': 'OFF', 'innodb_use_native_aio': 'OFF', 'innodb_write_io_threads': 56, 'join_buffer_size': 955175214, 'keep_files_on_create': 'OFF', 'key_buffer_size': 8556726967, 'key_cache_age_threshold': 26809, 'key_cache_block_size': 13402, 'key_cache_division_limit': 21, 'local_infile': 'OFF', 'log_bin_trust_function_creators': 'OFF', 'log_bin_use_v1_row_events': 'ON', 'log_builtin_as_identified_by_password': 'ON', 'log_output': 'TABLE', 'log_queries_not_using_indexes': 'OFF', 'log_slave_updates': 'OFF', 'log_slow_admin_statements': 'ON', 'log_statements_unsafe_for_binlog': 'OFF', 'log_syslog_include_pid': 'ON', 'log_timestamps': 'UTC', 'long_query_time': 8, 'low_priority_updates': 'ON', 'lower_case_table_names': 1, 'master_verify_checksum': 'OFF', 'max_allowed_packet': 522364843, 'max_binlog_cache_size': 15122936299007376000, 'max_binlog_size': 471664276, 'max_binlog_stmt_cache_size': 3993113681605752000, 'max_connections': 75975, 'max_delayed_threads': 7475, 'max_digest_length': 825442, 'max_error_count': 5787, 'max_heap_table_size': 931803068, 'max_join_size': 13324076077155908000, 'max_length_for_sort_data': 6354008, 'max_points_in_geometry': 207076, 'max_prepared_stmt_count': 154102, 'max_seeks_for_key': 15861124624894590000, 'max_sort_length': 1650200, 'max_user_connections': 3108108608, 'max_write_lock_count': 13280942620179336000, 'multi_range_count': 933168296, 'mysql_native_password_proxy_users': 'OFF', 'net_buffer_length': 284220, 'net_read_timeout': 15, 'net_write_timeout': 86, 'ngram_token_size': 5, 'offline_mode': 'OFF', 'old_alter_table': 'ON', 'old_passwords': '2', 'open_files_limit': 428009, 'optimizer_prune_level': 1, 'optimizer_search_depth': 11, 'preload_buffer_size': 809764177, 'query_alloc_block_size': 80447710, 'query_cache_limit': 53710715, 'query_cache_min_res_unit': 40882, 'query_cache_size': 1472824374, 'query_cache_wlock_invalidate': 'OFF', 'query_prealloc_size': 132500208, 'range_alloc_block_size': 19180, 'read_buffer_size': 170103932, 'read_rnd_buffer_size': 50237830, 'require_secure_transport': 'OFF', 'session_track_gtids': 'ALL_GTIDS', 'session_track_schema': 'ON', 'session_track_state_change': 'OFF', 'session_track_transaction_info': 'CHARACTERISTICS', 'show_compatibility_56': 'ON', 'skip_external_locking': 'OFF', 'skip_name_resolve': 'OFF', 'skip_networking': 'OFF', 'slow_query_log': 'ON', 'sort_buffer_size': 114437049, 'stored_program_cache': 302649, 'sync_binlog': 3163277250, 'sync_frm': 'ON', 'table_definition_cache': 202239, 'table_open_cache': 13362, 'table_open_cache_instances': 17, 'thread_cache_size': 2220, 'tmp_table_size': 420595792, 'transaction_alloc_block_size': 32824, 'transaction_prealloc_size': 117117, 'updatable_views_with_limit': 'YES'}

[INFO] [2024-11-10 07:36:55,184] [autotune] Close db successfully
[INFO] [2024-11-10 07:36:55,184] [autotune] mysql is shut down
[INFO] [2024-11-10 07:36:55,191] [autotune] generated config file done
[INFO] [2024-11-10 07:36:55,231] [autotune] wait for connection
[INFO] [2024-11-10 07:37:19,285] [autotune] Connected to MySQL db
[INFO] [2024-11-10 07:37:19,285] [autotune] finish 24 seconds waiting for connection
[INFO] [2024-11-10 07:37:19,286] [autotune] /usr/sbin/mysqld --defaults-file=scripts/template/experiment_normandy.cnf
[INFO] [2024-11-10 07:37:19,286] [autotune] mysql is up
[INFO] [2024-11-10 07:37:19,286] [autotune] sleeping for 5 seconds after restarting mysql
[INFO] [2024-11-10 07:37:24,721] [autotune] [DBG]. bash /usr/local/lib/python3.8/dist-packages/autotune/cli/run_oltpbench.sh wikipedia /oltpbench/config/sample_wikipedia_config.xml 1731224244
[INFO] [2024-11-10 07:40:31,680] [autotune] internal metrics: [16840855.62857143, 356783.22857142857, 144455855.54285714, 99934164.11428571, 6275.714285714285, 8816.885714285714, 0.0, 606224852.1142857, 178152126.17142856, 37001.02857142857, 10873.542857142857, 1989142.9142857143, 5224.028571428571, 2031368.0, 0.0, 0.0, 51501348.97142857, 5558.771428571428, 33285996544.0, 0.0, 155780.3142857143, 0.0, 8493.57142857143, 5305.771428571428, 31.0, 3259.4285714285716, 0.0, 0.0, 0.0, 0.0, 0.0, 3271.9142857142856, 0.0, 20212.4, 0.0, 0.0, 16384.0, 0.0, 7547.285714285715, 0.0, 0.0, 352.8857142857143, 91.34285714285714, 0.0, 1395.7714285714285, 0.0, 32.68571428571428, 1.9714285714285715, 9500610.0, 1322.9142857142858, 6330.771428571428, 6986.742857142857, 0.0, 2505259.8857142855, 0.0, 196050.6857142857, 747.8285714285714, 777.4, 8816.228571428572, 866.1142857142858, 99934164.11428571, 747.8285714285714, 0.0, 0.0, 50.885714285714286].
